iteration	evaluations	runtime[s]	Coste-minimo[MIN]	Productividad-maxima[MAX]
465	11625	4.017	16400	446
465	11625	4.017	16100	431
465	11625	4.017	17000	466
465	11625	4.017	17400	477
466	11650	4.02	18400	485
466	11650	4.02	16800	457
466	11650	4.02	18800	487
466	11650	4.02	17800	479
466	11650	4.02	16000	401
466	11650	4.02	17350	467
466	11650	4.02	17400	477
466	11650	4.02	16700	451
466	11650	4.02	16050	421
466	11650	4.02	16350	436
466	11650	4.02	16400	446
466	11650	4.02	16100	431
466	11650	4.02	17000	466
467	11675	4.024	16000	401
467	11675	4.024	18400	485
467	11675	4.024	18800	487
467	11675	4.024	17350	467
467	11675	4.024	16700	451
467	11675	4.024	17400	477
467	11675	4.024	17800	479
467	11675	4.024	17000	466
467	11675	4.024	16800	457
467	11675	4.024	16350	436
467	11675	4.024	16100	431
467	11675	4.024	16050	421
467	11675	4.024	16400	446
468	11700	4.026	18400	485
468	11700	4.026	16800	457
468	11700	4.026	18800	487
468	11700	4.026	16000	401
468	11700	4.026	17350	467
468	11700	4.026	17800	479
468	11700	4.026	16100	431
468	11700	4.026	17400	477
468	11700	4.026	16700	451
468	11700	4.026	16350	436
468	11700	4.026	16400	446
468	11700	4.026	17000	466
468	11700	4.026	16050	421
469	11725	4.03	16000	401
469	11725	4.03	18800	487
469	11725	4.03	17400	477
469	11725	4.03	17800	479
469	11725	4.03	16350	436
469	11725	4.03	16100	431
469	11725	4.03	17000	466
469	11725	4.03	17350	467
469	11725	4.03	18400	485
469	11725	4.03	16400	446
469	11725	4.03	16800	457
469	11725	4.03	16700	451
469	11725	4.03	16050	421
470	11750	4.033	18800	487
470	11750	4.033	18400	485
470	11750	4.033	16000	401
470	11750	4.033	17800	479
470	11750	4.033	17350	467
470	11750	4.033	16800	457
470	11750	4.033	17400	477
470	11750	4.033	16350	436
470	11750	4.033	16400	446
470	11750	4.033	16050	421
470	11750	4.033	17000	466
470	11750	4.033	16700	451
470	11750	4.033	16100	431
471	11775	4.037	16000	401
471	11775	4.037	18800	487
471	11775	4.037	17800	479
471	11775	4.037	16350	436
471	11775	4.037	17350	467
471	11775	4.037	18400	485
471	11775	4.037	16050	421
471	11775	4.037	17400	477
471	11775	4.037	16400	446
471	11775	4.037	16800	457
471	11775	4.037	17000	466
471	11775	4.037	16700	451
471	11775	4.037	16100	431
472	11800	4.04	18800	487
472	11800	4.04	17800	479
472	11800	4.04	18400	485
472	11800	4.04	16000	401
472	11800	4.04	16350	436
472	11800	4.04	16800	457
472	11800	4.04	16050	421
472	11800	4.04	16100	431
472	11800	4.04	16700	451
472	11800	4.04	16400	446
472	11800	4.04	17000	466
472	11800	4.04	17400	477
472	11800	4.04	17350	467
473	11825	4.044	16000	401
473	11825	4.044	17800	479
473	11825	4.044	17350	467
473	11825	4.044	16050	421
473	11825	4.044	16800	457
473	11825	4.044	17000	466
473	11825	4.044	16700	451
473	11825	4.044	18400	485
473	11825	4.044	18800	487
473	11825	4.044	16100	431
473	11825	4.044	16400	446
473	11825	4.044	17400	477
473	11825	4.044	16350	436
474	11850	4.047	18800	487
474	11850	4.047	17800	479
474	11850	4.047	16000	401
474	11850	4.047	18400	485
474	11850	4.047	16050	421
474	11850	4.047	17350	467
474	11850	4.047	16350	436
474	11850	4.047	16800	457
474	11850	4.047	17400	477
474	11850	4.047	16400	446
474	11850	4.047	16700	451
474	11850	4.047	16100	431
474	11850	4.047	17000	466
475	11875	4.051	16000	401
475	11875	4.051	17800	479
475	11875	4.051	17350	467
475	11875	4.051	16050	421
475	11875	4.051	16800	457
475	11875	4.051	18400	485
475	11875	4.051	18800	487
475	11875	4.051	16350	436
475	11875	4.051	17400	477
475	11875	4.051	16100	431
475	11875	4.051	16700	451
475	11875	4.051	16400	446
475	11875	4.051	17000	466
476	11900	4.054	18800	487
476	11900	4.054	17800	479
476	11900	4.054	16000	401
476	11900	4.054	18400	485
476	11900	4.054	16050	421
476	11900	4.054	17350	467
476	11900	4.054	16350	436
476	11900	4.054	16100	431
476	11900	4.054	16400	446
476	11900	4.054	16700	451
476	11900	4.054	17000	466
476	11900	4.054	17400	477
476	11900	4.054	16800	457
477	11925	4.06	16000	401
477	11925	4.06	17800	479
477	11925	4.06	16050	421
477	11925	4.06	18400	485
477	11925	4.06	18800	487
477	11925	4.06	17400	477
477	11925	4.06	16800	457
477	11925	4.06	16700	451
477	11925	4.06	16350	436
477	11925	4.06	17350	467
477	11925	4.06	16100	431
477	11925	4.06	16400	446
477	11925	4.06	17000	466
478	11950	4.066	18800	487
478	11950	4.066	17800	479
478	11950	4.066	18400	485
478	11950	4.066	16000	401
478	11950	4.066	16350	436
478	11950	4.066	16800	457
478	11950	4.066	16100	431
478	11950	4.066	17400	477
478	11950	4.066	17350	467
478	11950	4.066	16050	421
478	11950	4.066	16400	446
478	11950	4.066	17000	466
478	11950	4.066	16700	451
479	11975	4.07	17800	479
479	11975	4.07	18400	485
479	11975	4.07	18800	487
479	11975	4.07	17400	477
479	11975	4.07	17350	467
479	11975	4.07	16100	431
479	11975	4.07	16050	421
479	11975	4.07	16400	446
479	11975	4.07	16350	436
479	11975	4.07	16800	457
479	11975	4.07	16000	401
479	11975	4.07	16700	451
479	11975	4.07	17000	466
480	12000	4.074	18800	487
480	12000	4.074	17800	479
480	12000	4.074	16000	401
480	12000	4.074	16350	436
480	12000	4.074	16100	431
480	12000	4.074	17350	467
480	12000	4.074	16050	421
480	12000	4.074	16400	446
480	12000	4.074	17400	477
480	12000	4.074	16800	457
480	12000	4.074	18400	485
480	12000	4.074	16700	451
480	12000	4.074	17000	466
481	12025	4.076	18400	485
481	12025	4.076	17800	479
481	12025	4.076	18800	487
481	12025	4.076	17350	467
481	12025	4.076	16050	421
481	12025	4.076	16350	436
481	12025	4.076	16000	401
481	12025	4.076	17400	477
481	12025	4.076	16400	446
481	12025	4.076	16800	457
481	12025	4.076	17000	466
481	12025	4.076	16700	451
481	12025	4.076	16100	431
482	12050	4.079	18800	487
482	12050	4.079	17800	479
482	12050	4.079	16000	401
482	12050	4.079	16350	436
482	12050	4.079	17350	467
482	12050	4.079	16050	421
482	12050	4.079	17400	477
482	12050	4.079	18400	485
482	12050	4.079	16100	431
482	12050	4.079	16700	451
482	12050	4.079	16400	446
482	12050	4.079	16800	457
482	12050	4.079	17000	466
483	12075	4.081	18400	485
483	12075	4.081	17800	479
483	12075	4.081	18800	487
483	12075	4.081	16050	421
483	12075	4.081	16000	401
483	12075	4.081	16800	457
483	12075	4.081	16700	451
483	12075	4.081	17350	467
483	12075	4.081	17400	477
483	12075	4.081	16350	436
483	12075	4.081	17000	466
483	12075	4.081	16100	431
483	12075	4.081	16400	446
484	12100	4.083	18800	487
484	12100	4.083	17800	479
484	12100	4.083	16000	401
484	12100	4.083	17350	467
484	12100	4.083	16050	421
484	12100	4.083	18400	485
484	12100	4.083	16100	431
484	12100	4.083	16800	457
484	12100	4.083	16350	436
484	12100	4.083	16400	446
484	12100	4.083	16700	451
484	12100	4.083	17400	477
484	12100	4.083	17000	466
485	12125	4.086	18400	485
485	12125	4.086	18800	487
485	12125	4.086	16050	421
485	12125	4.086	16000	401
485	12125	4.086	17350	467
485	12125	4.086	16350	436
485	12125	4.086	17400	477
485	12125	4.086	16100	431
485	12125	4.086	16400	446
485	12125	4.086	16700	451
485	12125	4.086	16800	457
485	12125	4.086	17800	479
485	12125	4.086	17000	466
486	12150	4.091	18800	487
486	12150	4.091	17800	479
486	12150	4.091	17350	467
486	12150	4.091	18400	485
486	12150	4.091	16350	436
486	12150	4.091	17400	477
486	12150	4.091	16800	457
486	12150	4.091	16100	431
486	12150	4.091	16400	446
486	12150	4.091	17000	466
486	12150	4.091	16700	451
486	12150	4.091	16000	401
486	12150	4.091	16050	421
487	12175	4.095	18400	485
487	12175	4.095	16050	421
487	12175	4.095	16000	401
487	12175	4.095	18800	487
487	12175	4.095	17350	467
487	12175	4.095	16350	436
487	12175	4.095	17800	479
487	12175	4.095	16100	431
487	12175	4.095	17400	477
487	12175	4.095	16700	451
487	12175	4.095	16800	457
487	12175	4.095	17000	466
487	12175	4.095	16400	446
488	12200	4.099	18800	487
488	12200	4.099	17350	467
488	12200	4.099	18400	485
488	12200	4.099	17800	479
488	12200	4.099	16000	401
488	12200	4.099	16050	421
488	12200	4.099	16800	457
488	12200	4.099	16400	446
488	12200	4.099	16350	436
488	12200	4.099	16100	431
488	12200	4.099	16700	451
488	12200	4.099	17400	477
488	12200	4.099	17000	466
489	12225	4.102	18400	485
489	12225	4.102	16000	401
489	12225	4.102	18800	487
489	12225	4.102	17350	467
489	12225	4.102	16350	436
489	12225	4.102	17800	479
489	12225	4.102	16100	431
489	12225	4.102	16700	451
489	12225	4.102	17400	477
489	12225	4.102	17000	466
489	12225	4.102	16400	446
489	12225	4.102	16050	421
489	12225	4.102	16800	457
490	12250	4.113	18800	487
490	12250	4.113	17350	467
490	12250	4.113	18400	485
490	12250	4.113	17800	479
490	12250	4.113	16000	401
490	12250	4.113	16800	457
490	12250	4.113	16100	431
490	12250	4.113	17400	477
490	12250	4.113	16050	421
490	12250	4.113	17000	466
490	12250	4.113	16700	451
490	12250	4.113	16350	436
490	12250	4.113	16400	446
491	12275	4.116	18400	485
491	12275	4.116	16000	401
491	12275	4.116	18800	487
491	12275	4.116	17350	467
491	12275	4.116	17800	479
491	12275	4.116	16350	436
491	12275	4.116	17400	477
491	12275	4.116	16800	457
491	12275	4.116	16700	451
491	12275	4.116	16100	431
491	12275	4.116	16050	421
491	12275	4.116	16400	446
491	12275	4.116	17000	466
492	12300	4.118	17800	479
492	12300	4.118	16000	401
492	12300	4.118	16800	457
492	12300	4.118	16100	431
492	12300	4.118	16050	421
492	12300	4.118	16700	451
492	12300	4.118	16350	436
492	12300	4.118	18800	487
492	12300	4.118	18400	485
492	12300	4.118	17350	467
492	12300	4.118	17400	477
492	12300	4.118	17000	466
492	12300	4.118	16400	446
493	12325	4.12	18800	487
493	12325	4.12	16000	401
493	12325	4.12	17800	479
493	12325	4.12	16350	436
493	12325	4.12	16700	451
493	12325	4.12	16100	431
493	12325	4.12	16050	421
493	12325	4.12	17400	477
493	12325	4.12	16800	457
493	12325	4.12	17350	467
493	12325	4.12	18400	485
493	12325	4.12	16400	446
493	12325	4.12	17000	466
494	12350	4.129	17800	479
494	12350	4.129	16000	401
494	12350	4.129	16050	421
494	12350	4.129	16700	451
494	12350	4.129	18400	485
494	12350	4.129	17350	467
494	12350	4.129	16800	457
494	12350	4.129	18800	487
494	12350	4.129	16400	446
494	12350	4.129	17000	466
494	12350	4.129	16100	431
494	12350	4.129	16350	436
494	12350	4.129	17400	477
495	12375	4.136	16000	401
495	12375	4.136	17800	479
495	12375	4.136	16700	451
495	12375	4.136	18800	487
495	12375	4.136	16800	457
495	12375	4.136	17350	467
495	12375	4.136	18400	485
495	12375	4.136	16350	436
495	12375	4.136	17400	477
495	12375	4.136	17000	466
495	12375	4.136	16050	421
495	12375	4.136	16100	431
495	12375	4.136	16400	446
496	12400	4.142	17800	479
496	12400	4.142	16000	401
496	12400	4.142	16700	451
496	12400	4.142	16050	421
496	12400	4.142	17350	467
496	12400	4.142	16800	457
496	12400	4.142	18800	487
496	12400	4.142	16400	446
496	12400	4.142	17000	466
496	12400	4.142	18400	485
496	12400	4.142	16100	431
496	12400	4.142	16350	436
496	12400	4.142	17400	477
497	12425	4.172	16700	451
497	12425	4.172	16000	401
497	12425	4.172	18800	487
497	12425	4.172	16800	457
497	12425	4.172	17350	467
497	12425	4.172	16350	436
497	12425	4.172	17000	466
497	12425	4.172	16050	421
497	12425	4.172	18400	485
497	12425	4.172	16100	431
497	12425	4.172	16400	446
497	12425	4.172	17400	477
497	12425	4.172	17800	479
498	12450	4.177	17800	479
498	12450	4.177	16050	421
498	12450	4.177	16000	401
498	12450	4.177	16700	451
498	12450	4.177	17350	467
498	12450	4.177	17000	466
498	12450	4.177	18400	485
498	12450	4.177	16350	436
498	12450	4.177	16100	431
498	12450	4.177	18800	487
498	12450	4.177	17400	477
498	12450	4.177	16400	446
498	12450	4.177	16800	457
499	12475	4.181	16000	401
499	12475	4.181	17350	467
499	12475	4.181	18800	487
499	12475	4.181	16350	436
499	12475	4.181	16050	421
499	12475	4.181	18400	485
499	12475	4.181	16100	431
499	12475	4.181	17800	479
499	12475	4.181	16700	451
499	12475	4.181	16800	457
499	12475	4.181	17000	466
499	12475	4.181	16400	446
499	12475	4.181	17400	477
500	12500	4.185	17800	479
500	12500	4.185	17350	467
500	12500	4.185	16050	421
500	12500	4.185	16000	401
500	12500	4.185	18400	485
500	12500	4.185	16100	431
500	12500	4.185	18800	487
500	12500	4.185	17000	466
500	12500	4.185	16700	451
500	12500	4.185	17400	477
500	12500	4.185	16800	457
500	12500	4.185	16350	436
500	12500	4.185	16400	446
501	12525	4.189	16000	401
501	12525	4.189	17350	467
501	12525	4.189	18800	487
501	12525	4.189	16050	421
501	12525	4.189	18400	485
501	12525	4.189	16700	451
501	12525	4.189	17400	477
501	12525	4.189	16350	436
501	12525	4.189	16800	457
501	12525	4.189	16400	446
501	12525	4.189	16100	431
501	12525	4.189	17800	479
501	12525	4.189	17000	466
502	12550	4.193	17350	467
502	12550	4.193	16050	421
502	12550	4.193	16000	401
502	12550	4.193	18400	485
502	12550	4.193	16100	431
502	12550	4.193	18800	487
502	12550	4.193	16700	451
502	12550	4.193	16350	436
502	12550	4.193	17800	479
502	12550	4.193	17000	466
502	12550	4.193	16400	446
502	12550	4.193	16800	457
502	12550	4.193	17400	477
503	12575	4.195	18800	487
503	12575	4.195	16000	401
503	12575	4.195	17350	467
503	12575	4.195	16050	421
503	12575	4.195	16700	451
503	12575	4.195	16350	436
503	12575	4.195	17800	479
503	12575	4.195	16800	457
503	12575	4.195	16100	431
503	12575	4.195	18400	485
503	12575	4.195	17000	466
503	12575	4.195	16400	446
503	12575	4.195	17400	477
504	12600	4.199	17350	467
504	12600	4.199	16000	401
504	12600	4.199	18800	487
504	12600	4.199	16700	451
504	12600	4.199	17800	479
504	12600	4.199	17000	466
504	12600	4.199	16800	457
504	12600	4.199	17400	477
504	12600	4.199	16050	421
504	12600	4.199	18400	485
504	12600	4.199	16400	446
504	12600	4.199	16100	431
504	12600	4.199	16350	436
505	12625	4.202	18800	487
505	12625	4.202	16000	401
505	12625	4.202	17350	467
505	12625	4.202	16700	451
505	12625	4.202	18400	485
505	12625	4.202	17000	466
505	12625	4.202	16050	421
505	12625	4.202	16350	436
505	12625	4.202	17800	479
505	12625	4.202	17400	477
505	12625	4.202	16800	457
505	12625	4.202	16400	446
505	12625	4.202	16100	431
506	12650	4.209	16000	401
506	12650	4.209	18800	487
506	12650	4.209	16700	451
506	12650	4.209	17800	479
506	12650	4.209	17000	466
506	12650	4.209	16050	421
506	12650	4.209	16350	436
506	12650	4.209	16800	457
506	12650	4.209	18400	485
506	12650	4.209	17400	477
506	12650	4.209	17350	467
506	12650	4.209	16100	431
506	12650	4.209	16400	446
507	12675	4.212	18800	487
507	12675	4.212	17350	467
507	12675	4.212	16050	421
507	12675	4.212	18400	485
507	12675	4.212	17800	479
507	12675	4.212	16100	431
507	12675	4.212	16350	436
507	12675	4.212	16000	401
507	12675	4.212	17000	466
507	12675	4.212	16700	451
507	12675	4.212	17400	477
507	12675	4.212	16400	446
507	12675	4.212	16800	457
508	12700	4.215	16000	401
508	12700	4.215	18800	487
508	12700	4.215	17800	479
508	12700	4.215	16050	421
508	12700	4.215	16350	436
508	12700	4.215	18400	485
508	12700	4.215	17400	477
508	12700	4.215	17350	467
508	12700	4.215	16100	431
508	12700	4.215	16700	451
508	12700	4.215	16800	457
508	12700	4.215	16400	446
508	12700	4.215	17000	466
509	12725	4.218	18800	487
509	12725	4.218	17350	467
509	12725	4.218	16050	421
509	12725	4.218	18400	485
509	12725	4.218	17800	479
509	12725	4.218	16350	436
509	12725	4.218	16000	401
509	12725	4.218	16100	431
509	12725	4.218	16800	457
509	12725	4.218	16700	451
509	12725	4.218	17000	466
509	12725	4.218	17400	477
509	12725	4.218	16400	446
510	12750	4.22	17800	479
510	12750	4.22	16000	401
510	12750	4.22	18800	487
510	12750	4.22	16050	421
510	12750	4.22	16350	436
510	12750	4.22	17350	467
510	12750	4.22	16700	451
510	12750	4.22	16800	457
510	12750	4.22	16100	431
510	12750	4.22	17000	466
510	12750	4.22	17400	477
510	12750	4.22	16400	446
510	12750	4.22	18400	485
511	12775	4.223	18800	487
511	12775	4.223	17350	467
511	12775	4.223	17800	479
511	12775	4.223	16000	401
511	12775	4.223	16100	431
511	12775	4.223	17400	477
511	12775	4.223	17000	466
511	12775	4.223	16800	457
511	12775	4.223	16050	421
511	12775	4.223	18400	485
511	12775	4.223	16700	451
511	12775	4.223	16400	446
511	12775	4.223	16350	436
512	12800	4.226	17800	479
512	12800	4.226	16050	421
512	12800	4.226	16000	401
512	12800	4.226	18800	487
512	12800	4.226	17400	477
512	12800	4.226	18400	485
512	12800	4.226	17350	467
512	12800	4.226	16700	451
512	12800	4.226	16400	446
512	12800	4.226	16100	431
512	12800	4.226	16350	436
512	12800	4.226	17000	466
512	12800	4.226	16800	457
513	12825	4.228	18800	487
513	12825	4.228	17800	479
513	12825	4.228	17350	467
513	12825	4.228	16000	401
513	12825	4.228	16050	421
513	12825	4.228	16350	436
513	12825	4.228	18400	485
513	12825	4.228	16700	451
513	12825	4.228	16400	446
513	12825	4.228	16100	431
513	12825	4.228	17400	477
513	12825	4.228	17000	466
513	12825	4.228	16800	457
514	12850	4.231	17800	479
514	12850	4.231	16050	421
514	12850	4.231	16000	401
514	12850	4.231	17350	467
514	12850	4.231	16100	431
514	12850	4.231	17000	466
514	12850	4.231	18800	487
514	12850	4.231	16700	451
514	12850	4.231	17400	477
514	12850	4.231	16350	436
514	12850	4.231	16800	457
514	12850	4.231	18400	485
514	12850	4.231	16400	446
515	12875	4.234	18800	487
515	12875	4.234	17800	479
515	12875	4.234	16000	401
515	12875	4.234	16350	436
515	12875	4.234	18400	485
515	12875	4.234	16700	451
515	12875	4.234	16050	421
515	12875	4.234	17400	477
515	12875	4.234	16100	431
515	12875	4.234	16400	446
515	12875	4.234	16800	457
515	12875	4.234	17000	466
515	12875	4.234	17350	467
516	12900	4.236	17800	479
516	12900	4.236	16000	401
516	12900	4.236	16050	421
516	12900	4.236	16100	431
516	12900	4.236	16700	451
516	12900	4.236	16350	436
516	12900	4.236	18400	485
516	12900	4.236	16800	457
516	12900	4.236	18800	487
516	12900	4.236	16400	446
516	12900	4.236	17400	477
516	12900	4.236	17350	467
516	12900	4.236	17000	466
517	12925	4.238	17800	479
517	12925	4.238	16000	401
517	12925	4.238	16350	436
517	12925	4.238	18800	487
517	12925	4.238	16050	421
517	12925	4.238	17350	467
517	12925	4.238	16400	446
517	12925	4.238	17000	466
517	12925	4.238	18400	485
517	12925	4.238	16100	431
517	12925	4.238	16800	457
517	12925	4.238	16700	451
517	12925	4.238	17400	477
518	12950	4.241	17800	479
518	12950	4.241	16000	401
518	12950	4.241	16050	421
518	12950	4.241	16350	436
518	12950	4.241	16100	431
518	12950	4.241	18800	487
518	12950	4.241	17350	467
518	12950	4.241	16800	457
518	12950	4.241	16700	451
518	12950	4.241	18400	485
518	12950	4.241	17400	477
518	12950	4.241	16400	446
518	12950	4.241	17000	466
519	12975	4.243	17800	479
519	12975	4.243	16000	401
519	12975	4.243	16350	436
519	12975	4.243	18800	487
519	12975	4.243	16800	457
519	12975	4.243	18400	485
519	12975	4.243	16700	451
519	12975	4.243	17400	477
519	12975	4.243	17350	467
519	12975	4.243	16050	421
519	12975	4.243	16400	446
519	12975	4.243	16100	431
519	12975	4.243	17000	466
520	13000	4.246	17800	479
520	13000	4.246	16000	401
520	13000	4.246	16350	436
520	13000	4.246	16050	421
520	13000	4.246	18800	487
520	13000	4.246	17350	467
520	13000	4.246	16800	457
520	13000	4.246	17000	466
520	13000	4.246	18400	485
520	13000	4.246	16100	431
520	13000	4.246	16700	451
520	13000	4.246	16400	446
520	13000	4.246	17400	477
521	13025	4.248	18800	487
521	13025	4.248	16350	436
521	13025	4.248	16000	401
521	13025	4.248	16800	457
521	13025	4.248	17350	467
521	13025	4.248	16050	421
521	13025	4.248	16700	451
521	13025	4.248	18400	485
521	13025	4.248	17800	479
521	13025	4.248	17400	477
521	13025	4.248	16100	431
521	13025	4.248	17000	466
521	13025	4.248	16400	446
522	13050	4.251	17800	479
522	13050	4.251	16000	401
522	13050	4.251	16350	436
522	13050	4.251	16050	421
522	13050	4.251	18800	487
522	13050	4.251	17350	467
522	13050	4.251	18400	485
522	13050	4.251	16700	451
522	13050	4.251	16100	431
522	13050	4.251	17400	477
522	13050	4.251	16800	457
522	13050	4.251	16400	446
522	13050	4.251	17000	466
523	13075	4.254	18800	487
523	13075	4.254	16000	401
523	13075	4.254	17350	467
